16
2	1	282
2	5	282
7	10	986
10	7	203
11	8	1100
21	24	1132
21	37	1132
22	50	775
23	13	73
23	25	73
23	29	73
29	23	488
39	37	208
39	40	208
45	81	280
47	44	578
48	44	434
50	22	89
53	31	293
54	34	841
57	27	372
57	68	372
60	30	438
62	66	555
64	72	174
67	43	491
70	75	248
75	70	183
77	79	70
79	77	152
79	237	2000
81	45	789
82	89	184
84	88	973
88	84	71
89	82	248
123	122	89
123	141	89
128	130	95
130	128	289
131	132	1190
132	131	498
138	141	882
144	153	170
153	144	52
186	187	297
187	186	9
192	168	774
205	189	88
205	254	88
215	141	256
215	228	256
215	308	256
221	229	17
226	242	129
233	229	233
233	248	233
241	242	558
243	249	103
243	263	103
248	233	17
249	243	197
253	251	559
253	257	559
255	260	330
258	254	660
260	255	915
264	271	76
272	242	679
281	267	418
283	282	328
291	298	372
292	291	237
296	257	902
298	291	39
298	297	2000
299	304	60
304	299	427
305	251	992
69807
186338
256145
256145
