13	272	304
14	193	255
14	272	304
15	193	255
15	272	304
16	193	255
16	272	304
17	193	255
17	272	304
18	193	255
18	272	304
19	193	255
19	272	304
20	272	304
21	272	304
22	272	304
23	272	304
24	272	304
36	272	304
37	272	304
38	272	304
39	272	304
40	272	304
67	272	304
68	272	304
69	272	304
70	272	304
71	272	304
72	272	304
73	272	304
80	272	304
81	272	304
82	272	304
83	272	304
84	272	304
85	272	304
86	193	255
86	272	304
87	193	255
87	272	304
88	193	255
89	193	255
90	193	255
91	193	255
92	193	255
93	193	255
94	193	255
95	193	255
96	193	255
97	193	255
98	193	255
99	193	255
100	193	255
101	193	255
102	193	255
102	272	304
103	193	255
103	272	304
104	193	255
104	272	304
105	193	255
105	272	304
106	193	255
106	272	304
107	193	255
107	272	304
108	272	304
109	272	304
110	272	304
111	272	304
112	272	304
113	272	304
124	96	104
125	96	104
140	96	104
147	96	104
185	96	104
236	96	104
