9.98869E-4	-1.81998	-0.15608	1.30747	-4.89591	-1.42375
0.22874	-1.81998	-0.16966	1.30747	7.04704	-1.53911
-0.01652	-1.23055	-0.09271	0.62996	-4.89591	1.34482
-0.41945	-1.81998	-0.27376	-0.3863	3.06606	0.88339
0.14115	-1.81998	0.26487	-0.72505	-4.89591	0.88339
0.83313	-1.81998	-0.26471	0.96872	-4.89591	-0.03946
-0.25302	0.53772	-0.05197	-1.06381	-4.89591	-0.50089
0.39517	-1.81998	-0.19229	0.96872	3.06606	-0.03946
0.57911	-0.0517	0.00234	1.30747	3.06606	0.30661
0.474	-1.81998	-0.10629	0.29121	-4.89591	0.88339
-0.16543	0.53772	0.06571	-1.06381	3.06606	-0.73161
0.34261	-1.81998	-0.15608	-0.04754	-4.89591	1.34482
-0.02528	0.53772	-0.02482	-2.08007	-4.89591	0.19125
0.1937	-0.0517	-0.09271	-0.04754	11.02803	0.19125
0.02728	-1.81998	-0.09271	0.29121	-12.85789	0.88339
-0.25302	-0.64113	0.02045	1.30747	3.06606	0.19125
0.46524	-2.4094	-0.33713	-1.06381	-4.89591	-0.61625
-0.37565	-2.4094	-0.41861	-1.74131	-4.89591	-0.27018
0.62291	-0.0517	-0.04292	1.30747	3.06606	-1.42375
0.00976	1.12715	-0.06555	-0.72505	11.02803	-2.00054
-0.06908	1.12715	-0.14703	-0.3863	-12.85789	-1.88518
0.09735	2.89542	0.18792	-0.3863	3.06606	0.19125
-0.41069	1.71657	0.02045	1.64623	3.06606	-0.50089
-0.41069	4.6637	0.40971	3.34	3.06606	-0.73161
-0.01652	0.53772	0.0114	-0.72505	11.02803	-2.46197
-0.08659	0.53772	-0.01124	-1.06381	3.06606	-0.03946
0.57035	1.12715	0.07476	-0.3863	-4.89591	0.19125
-0.29682	0.53772	0.01592	0.29121	3.06606	-0.96232
-0.31434	0.53772	0.03403	0.62996	-4.89591	0.53732
0.03604	0.53772	0.10645	0.29121	3.06606	-0.27018
-0.2793	1.12715	0.0295	-0.04754	3.06606	-0.15482
-0.21798	-2.4094	-0.26924	-2.75758	-12.85789	-0.03946
0.03604	-0.0517	-0.0565	-1.74131	3.06606	0.42196
0.64043	1.12715	-0.06555	-0.04754	-12.85789	1.11411
0.98204	1.12715	-0.02029	-0.04754	-4.89591	0.53732
-0.03404	4.6637	0.21961	3.00124	-4.89591	0.76804
0.07983	-0.0517	0.26487	-1.40256	3.06606	0.53732
-0.15667	-2.4094	-0.51366	-2.08007	34.91394	0.30661
0.11487	-0.64113	0.02497	-5.80636	3.06606	1.69089
0.15867	-1.23055	-0.26924	1.64623	-4.89591	-0.03946
-0.34061	-0.0517	-0.19229	1.64623	3.06606	-0.03946
-0.09535	-0.0517	-0.03839	1.30747	-12.85789	0.99875
-0.33186	2.306	0.08834	0.29121	11.02803	0.99875
-0.24426	0.53772	-0.00671	0.96872	4.65845	-0.15482
-0.0428	0.53772	0.06118	-0.72505	3.06606	-0.96232
0.43896	0.53772	0.08382	-0.72505	-4.89591	-0.73161
-0.46324	4.07427	0.2875	-1.06381	-12.85789	0.19125
-0.20047	3.48485	0.55908	1.64623	3.06606	-0.27018
0.1937	0.53772	-0.09271	0.96872	-4.89591	0.07589
-0.10411	4.6637	0.96645	1.64623	7.04704	-0.03946
-0.33186	-0.64113	-0.16513	-0.3863	11.02803	1.11411
-0.19171	-0.0517	-0.14703	-0.04754	-4.89591	-0.15482
-0.29682	5.25312	0.22866	0.96872	-4.89591	0.99875
9.98869E-4	0.53772	-0.02029	-2.75758	11.02803	-0.38554
-0.40193	-0.64113	0.02497	-2.75758	-12.85789	1.92161
0.21122	4.6637	0.42329	0.62996	-10.46929	1.34482
-0.13039	-2.4094	-0.14703	-1.40256	0.67747	0.19125
0.15867	1.12715	0.02045	0.62996	-14.45028	-1.19304
-0.00776	0.53772	0.00234	1.30747	-3.30352	-0.15482
-0.00776	0.53772	0.00234	1.30747	-3.30352	-0.15482
0.10611	-0.0517	-0.10176	1.30747	7.04704	0.30661
0.07107	-0.0517	-0.07008	1.98498	11.02803	0.19125
0.25502	-1.81998	-0.11987	-1.40256	-6.48831	-4.19232
-0.27054	-1.81998	-0.11534	-1.06381	-0.11873	0.19125
-0.17419	-0.0517	-0.02482	-1.06381	-4.89591	-0.96232
-0.16543	2.306	0.16529	-0.04754	-4.89591	0.30661
9.98869E-4	1.71657	0.12908	0.29121	-4.89591	1.80625
-0.30558	5.84255	0.48666	5.03376	7.04704	0.99875
0.06231	6.43197	0.69034	5.03376	-4.89591	1.22947
-0.12163	5.25312	0.29655	3.67875	3.06606	-0.03946
0.36889	7.0214	0.08382	1.64623	-4.89591	2.95982
-0.33186	-1.81998	-0.13797	0.96872	50.04169	0.19125
0.08859	-2.99883	-0.06555	0.29121	1.47366	0.30661
0.57035	-1.81998	-0.16513	-1.40256	-4.89591	0.42196
-0.31434	-2.99883	-0.12439	1.98498	1.47366	-0.27018
-0.24426	-0.0517	0.01592	-0.04754	-9.6731	-0.15482
0.14115	-2.99883	-0.16966	0.62996	3.06606	0.42196
-0.16543	-4.7671	-0.07913	-2.75758	-2.50732	-0.50089
-0.22674	-1.81998	-0.14703	-0.72505	-4.89591	-1.42375
-0.17419	-1.81998	-0.08366	0.29121	-4.89591	-1.76982
0.17619	-2.99883	-0.18776	0.29121	-4.89591	-2.00054
-0.21798	-2.4094	-0.13345	-0.04754	26.15577	1.11411
-0.09535	6.43197	0.26487	4.0175	-8.0807	0.53732
-0.14791	1.71657	0.07929	4.0175	1.47366	2.03697
0.07983	-1.81998	-0.17418	-0.3863	18.99	0.53732
-0.10411	0.53772	0.00687	1.98498	3.06606	-0.38554
-0.06908	-1.23055	-0.28282	-1.40256	11.02803	-0.27018
-0.19171	-1.23055	-0.01576	-1.06381	1.47366	-0.38554
0.15867	-1.23055	-0.19682	-0.04754	3.06606	-0.84696
-0.14791	-1.23055	-0.03387	-0.72505	-5.69211	0.19125
-0.01652	4.6637	0.44592	5.71127	-8.0807	0.42196
-0.15667	-1.81998	0.05213	-2.75758	4.65845	-0.27018
-0.13915	-1.23055	0.13813	-3.43508	1.47366	0.42196
-0.2355	-1.81998	-0.19682	-0.3863	-0.91493	-0.38554
0.12363	-1.23055	-0.05197	-2.08007	3.06606	-0.38554
-0.14791	-1.81998	-0.08818	0.96872	3.06606	-2.00054
0.07983	-4.17768	-0.02934	-0.3863	-4.89591	1.22947
-0.10411	-3.58825	-0.02934	-0.3863	3.06606	-0.38554
-0.12163	-1.81998	-0.00218	0.62996	-4.09972	-1.42375
-0.41069	-2.4094	0.02045	-2.41882	-4.89591	-0.15482
-0.34937	-2.4094	0.07929	-2.41882	-4.89591	-0.38554
-0.17419	-1.23055	0.04308	-0.72505	1.47366	1.22947
-0.21798	-1.23055	0.04761	-0.3863	1.47366	-0.61625
0.29006	-1.23055	-0.11534	-2.41882	5.45465	-1.42375
1.05212	-1.23055	-0.16966	-1.74131	-4.89591	-2.34661
0.20246	1.12715	-0.07913	-1.06381	-4.89591	1.22947
-0.00776	2.306	0.16982	-2.41882	-6.48831	0.07589
