-0.09378	-1.21533	-0.12484	0.6811	-4.46252	0.79424
0.30774	-1.83082	-0.19195	-0.99327	-4.46252	0.07146
-0.30923	-1.83082	-0.1536	1.35084	-4.46252	-1.49457
-0.04482	-1.21533	-0.08649	0.6811	-4.46252	1.39656
0.14125	-1.83082	-0.26865	1.01597	-4.46252	-0.049
0.61133	0.63114	-0.04335	-0.99327	-4.46252	-0.53086
-0.13295	-1.83082	-0.19195	1.01597	3.03858	-0.049
-0.03502	0.01565	0.01418	1.35084	3.03858	0.31239
-0.05461	-1.83082	-0.10087	0.34622	-4.46252	0.91471
-0.26027	0.63114	0.08129	-0.99327	3.03858	-0.77178
0.23919	-1.83082	-0.1536	0.01135	-4.46252	1.39656
0.16084	0.63114	-0.01458	-1.99788	-4.46252	0.19193
0.3665	0.01565	-0.08649	0.01135	10.53969	0.19193
-0.2113	-1.83082	-0.08649	0.34622	-11.96363	0.91471
-0.22109	-0.59984	0.03335	1.35084	3.03858	0.19193
0.41546	-2.44631	-0.34535	-0.99327	-4.46252	-0.65132
0.57215	-2.44631	-0.43164	-1.66301	-4.46252	-0.28993
0.06291	0.01565	-0.03376	1.35084	3.03858	-1.49457
0.67009	1.24663	-0.05773	-0.65839	10.53969	-2.09688
0.83657	1.24663	-0.14402	-0.32352	-11.96363	-1.97642
-0.02523	1.86212	0.03335	1.68572	3.03858	-0.53086
-0.23089	4.93957	0.44561	3.36008	3.03858	-0.77178
0.09229	0.63114	0.02377	-0.65839	10.53969	-2.57874
0.10208	0.63114	-2.03124E-4	-0.99327	3.03858	-0.049
-0.3582	1.24663	0.09088	-0.32352	-4.46252	0.19193
0.2196	0.63114	0.02856	0.34622	3.03858	-1.01271
0.43505	0.63114	0.04773	0.6811	-4.46252	0.55332
-0.32882	0.63114	0.12443	0.34622	3.03858	-0.28993
0.12167	1.24663	0.04294	0.01135	3.03858	-0.16947
0.67988	-2.44631	-0.27345	-2.66763	-11.96363	-0.049
-0.40716	0.01565	-0.04814	-1.66301	3.03858	0.43285
0.17063	0.63114	-0.09128	-2.33276	3.03858	-0.41039
0.66029	1.24663	-0.05773	0.01135	-11.96363	1.15563
0.10208	1.24663	-0.00979	0.01135	-4.46252	0.55332
-0.40716	4.93957	0.24428	3.02521	-4.46252	0.79424
-0.24068	0.01565	0.29221	-1.32814	3.03858	0.55332
-0.31903	-2.44631	-0.53231	-1.99788	33.04302	0.31239
-0.94579	-0.59984	0.03815	-5.68149	3.03858	1.75795
0.20001	-1.21533	-0.27345	1.68572	-4.46252	-0.049
-0.28965	0.01565	-0.19195	1.68572	3.03858	-0.049
-0.0742	0.01565	-0.02897	1.35084	-11.96363	1.03517
-0.05461	2.47761	0.10526	0.34622	10.53969	1.03517
0.0825	0.63114	0.00459	1.01597	4.53881	-0.16947
-0.05461	2.47761	0.1532	0.34622	-4.46252	0.07146
-0.02523	0.63114	0.0765	-0.65839	3.03858	-1.01271
-0.08399	0.63114	0.10047	-0.65839	-4.46252	-0.77178
0.32732	3.70859	0.60381	1.68572	3.03858	-0.28993
0.23919	0.63114	-0.08649	1.01597	-4.46252	0.07146
0.33712	4.93957	1.03524	1.68572	6.78914	-0.049
-0.42675	-0.59984	-0.16319	-0.32352	10.53969	1.15563
0.0727	-3.0618	-0.16798	-0.32352	-11.96363	0.55332
-0.48551	0.01565	-0.14402	0.01135	-4.46252	-0.16947
-0.27985	5.55506	0.25386	1.01597	-4.46252	1.03517
-0.17213	0.63114	-0.00979	-2.66763	10.53969	-0.41039
-0.3582	-0.59984	0.03815	-2.66763	-11.96363	1.99888
-0.11337	4.93957	0.46	0.6811	-9.7133	1.39656
0.3567	-2.44631	-0.14402	-1.32814	0.78825	0.19193
0.17063	1.24663	0.03335	0.6811	-13.46385	-1.25364
-0.18192	0.63114	0.01418	1.35084	-2.9623	-0.16947
-0.18192	0.63114	0.01418	1.35084	-2.9623	-0.16947
0.20981	0.01565	-0.09608	1.35084	6.78914	0.31239
0.13146	0.01565	-0.06252	2.02059	10.53969	0.19193
-0.01544	-1.83082	-0.11525	-1.32814	-5.96275	-4.38569
-0.27006	-1.83082	-0.11046	-0.99327	0.03814	0.19193
0.34691	-2.44631	-0.09608	-1.66301	10.53969	-0.77178
0.17063	-1.83082	-0.20154	-2.66763	18.0408	-0.41039
0.30774	0.01565	-0.01458	-0.99327	-4.46252	-1.01271
0.03353	1.24663	-0.10567	1.01597	-14.96408	0.79424
0.30774	2.47761	0.18675	0.01135	-4.46252	0.31239
0.29795	1.86212	0.1484	0.34622	-4.46252	1.87842
0.28815	0.01565	-0.13443	-1.66301	-11.96363	0.79424
0.25877	6.17055	0.52711	5.03444	6.78914	1.03517
0.3567	6.78604	0.74283	5.03444	-4.46252	1.2761
0.38608	5.55506	0.32577	3.69495	3.03858	-0.049
0.04332	7.40153	0.10047	1.68572	-4.46252	3.08305
0.2196	-1.83082	-0.13443	1.01597	47.29512	0.19193
-0.0742	-3.0618	-0.05773	0.34622	1.53836	0.31239
0.0825	-1.83082	-0.16319	-1.32814	-4.46252	0.43285
-0.00564	-3.0618	-0.12005	2.02059	1.53836	-0.28993
0.5036	0.01565	0.02856	0.01135	-8.96319	-0.16947
-0.27006	-3.0618	-0.16798	0.6811	3.03858	0.43285
-0.29944	-4.90827	-0.07211	-2.66763	-2.21219	-0.53086
-0.18192	-1.83082	-0.14402	-0.65839	-4.46252	-1.49457
-0.10358	-1.83082	-0.0769	0.34622	-4.46252	-1.85596
-0.14275	-3.0618	-0.18716	0.34622	-4.46252	-2.09688
-0.16233	-2.44631	-0.12963	0.01135	24.7918	1.15563
-0.34841	6.78604	0.29221	4.02982	-7.46297	0.55332
-0.61282	1.86212	0.09567	4.02982	1.53836	2.11934
-0.0742	-1.83082	-0.17278	-0.32352	18.0408	0.55332
0.10208	0.63114	0.01897	2.02059	3.03858	-0.41039
-0.10358	-1.21533	-0.28783	-1.32814	10.53969	-0.28993
-0.30923	-1.21533	-0.005	-0.99327	1.53836	-0.41039
-0.27985	-1.21533	-0.19675	0.01135	3.03858	-0.89225
-0.34841	-1.21533	-0.02417	-0.65839	-5.21263	0.19193
-0.52468	4.93957	0.48396	5.70419	-7.46297	0.43285
-0.25047	-1.83082	0.06691	-2.66763	4.53881	-0.28993
-0.32882	-1.21533	0.15799	-3.33738	1.53836	0.43285
0.01394	-1.83082	-0.19675	-0.32352	-0.71197	-0.41039
-0.29944	-1.21533	-0.04335	-1.99788	3.03858	-0.41039
0.45464	-1.83082	-0.0817	1.01597	3.03858	-2.09688
-0.41696	-4.29278	-0.01938	-0.32352	-4.46252	1.2761
-0.05461	-3.67729	-0.01938	-0.32352	3.03858	-0.41039
-0.24068	-1.83082	0.00938	0.6811	-3.71241	-1.49457
-0.19171	-2.44631	0.03335	-2.33276	-4.46252	-0.16947
-0.17213	-2.44631	0.09567	-2.33276	-4.46252	-0.41039
-0.19171	-1.21533	0.05732	-0.65839	1.53836	1.2761
-0.11337	-1.21533	0.06212	-0.32352	1.53836	-0.65132
0.40567	-1.21533	-0.11046	-2.33276	5.28892	-1.49457
0.16084	-1.21533	-0.16798	-1.66301	-4.46252	-2.45827
0.15105	1.24663	-0.07211	-0.99327	-4.46252	1.2761
-0.11337	2.47761	0.19155	-2.33276	-5.96275	0.07146
-0.01544	-3.67729	-0.12484	-2.66763	-3.71241	1.39656
-0.27006	3.0931	0.34495	1.35084	0.78825	1.51703
-0.28965	2.47761	0.41206	-3.0025	-1.46208	1.2761
-0.19171	1.24663	-0.0817	-0.99327	-4.46252	-1.25364
-0.08399	-0.59984	-0.03855	2.35546	-1.46208	0.67378
-0.0644	-3.0618	-0.12484	-0.32352	0.03814	1.39656
0.83657	-0.59984	-0.12005	0.01135	-4.46252	-1.61503
