0.0073	-3.54631	0.25654	-0.94398	-8.02168	0.96452
0.00133	-0.74979	-0.18007	-1.25563	-8.02168	-0.57129
-0.00321	-1.44892	-0.10522	0.92591	8.11523	0.3246
-0.00124	-0.74979	-0.0179	-1.25563	8.11523	-0.82726
-1.88474E-4	-0.74979	-0.14264	-2.19058	-8.02168	0.19661
-8.31099E-4	-1.44892	-0.2362	-0.32068	24.25214	0.19661
-0.00165	-2.14805	-0.08027	0.92591	8.11523	0.19661
9.83476E-5	-0.05066	-0.19878	-0.94398	24.25214	-2.23508
-0.00524	-0.05066	-0.31105	-0.63233	-24.15859	-2.1071
-5.98541E-4	2.04673	0.15051	-0.63233	8.11523	0.19661
-6.58085E-4	0.64847	-0.08027	1.23756	8.11523	-0.57129
6.85585E-4	4.14412	0.45614	2.79581	8.11523	-0.82726
-0.00203	-0.74979	-0.09275	-0.94398	24.25214	-2.74702
0.00244	-0.74979	-0.12393	-1.25563	8.11523	-0.05935
0.00282	-0.05066	-0.00542	-0.63233	-8.02168	0.19661
0.00336	-0.74979	-0.08651	-0.00903	8.11523	-1.08323
-0.00154	-0.74979	-0.06156	0.30262	-8.02168	0.58057
-0.00421	-0.74979	0.03824	-0.00903	8.11523	-0.31532
-0.00176	-0.05066	-0.0678	-0.32068	8.11523	-0.18734
0.01274	-1.44892	-0.1863	-1.87893	8.11523	0.45258
0.00496	-0.05066	-0.19878	-0.32068	-24.15859	1.22049
0.00159	-0.05066	-0.13641	-0.32068	-8.02168	0.58057
0.0029	4.14412	0.19417	2.48416	-8.02168	0.83653
0.0072	-1.44892	0.25654	-1.56728	8.11523	0.58057
0.00428	1.3476	0.01329	-0.00903	24.25214	1.0925
0.00707	-0.74979	-0.11769	0.61426	11.34261	-0.18734
0.00557	-0.74979	-0.02414	-0.94398	8.11523	-1.08323
-6.26456E-5	-0.74979	0.00705	-0.94398	-8.02168	-0.82726
-0.00192	3.44499	0.28773	-1.25563	-24.15859	0.19661
-0.00158	2.74586	0.66197	1.23756	8.11523	-0.31532
-0.00444	-0.74979	-0.2362	0.61426	-8.02168	0.06863
-0.00407	-1.44892	-0.31105	-0.32068	-8.02168	-0.18734
-1.65834E-5	4.84325	0.20664	0.61426	-8.02168	1.0925
-1.95215E-4	-0.74979	-0.13641	-2.81387	24.25214	-0.44331
0.0028	4.14412	0.47485	0.30262	-19.31752	1.47645
0.00172	-0.05066	-0.08027	0.30262	-27.38597	-1.3392
-2.92957E-4	-0.74979	-0.10522	0.92591	-4.7943	-0.18734
-2.92957E-4	-0.74979	-0.10522	0.92591	-4.7943	-0.18734
3.75508E-4	-1.44892	-0.24868	0.92591	16.18368	0.3246
0.0027	-1.44892	-0.20502	1.54921	24.25214	0.19661
0.00191	-1.44892	-0.14264	-1.25563	-8.02168	-1.08323
0.00172	1.3476	0.11932	-0.32068	-8.02168	0.3246
4.49657E-4	0.64847	0.06942	-0.00903	-8.02168	1.98839
2.8226E-4	5.54238	0.56217	4.35405	16.18368	1.0925
8.52982E-4	6.24151	0.84285	4.35405	-8.02168	1.34847
0.00242	4.84325	0.3002	3.10746	8.11523	-0.05935
0.00103	6.94064	0.00705	1.23756	-8.02168	3.26823
-0.00113	-3.54631	-0.336	-1.56728	-8.02168	0.45258
-6.14269E-4	-1.44892	-0.08651	-0.32068	-17.70383	-0.18734
-2.22007E-5	6.24151	0.25654	3.41911	-14.47644	0.58057
-0.00264	0.64847	8.13559E-4	3.41911	4.88785	2.24436
-0.00484	-0.74979	-0.09898	1.54921	8.11523	-0.44331
-0.00103	-2.84718	-0.13017	-1.25563	4.88785	-0.44331
-9.43446E-4	-2.84718	-0.15512	-0.94398	-9.63537	0.19661
-9.35582E-4	4.14412	0.50603	4.97735	-14.47644	0.45258
-8.9289E-4	-3.54631	-0.03661	-2.81387	11.34261	-0.31532
-7.94024E-4	-3.54631	-0.22997	0.61426	8.11523	-2.23508
-0.0014	-3.54631	-0.11146	0.30262	-6.40799	-1.59516
-0.00807	-4.24544	8.13559E-4	-2.50223	-8.02168	-0.44331
0.00144	-2.84718	-0.04908	-0.94398	4.88785	1.34847
0.00154	-2.84718	-0.04285	-0.63233	4.88785	-0.69928
-0.00405	-2.84718	-0.26739	-2.50223	12.9563	-1.59516
-0.00371	-2.84718	-0.34224	-1.87893	-8.02168	-2.61904
-0.00102	-0.05066	-0.21749	-1.25563	-8.02168	1.34847
-0.00341	1.3476	0.12556	-2.50223	-11.24906	0.06863
-0.00256	2.04673	0.32515	0.92591	3.27416	1.60444
-0.00273	1.3476	0.41247	-3.12552	-1.56692	1.34847
-0.00303	-0.05066	-0.22997	-1.25563	-8.02168	-1.3392
-0.00378	-2.14805	-0.17383	1.86086	-1.56692	0.70855
