0.048711	6582.088129
0.050286	7690.698928
0.060051	9119.122941
0.078367	10885.38802
0.105083	12977.93557
0.139528	15355.14943
0.180572	17948.44001
0.226742	20668.49678
0.276379	23413.8968
0.327809	26080.95813
0.379515	28573.59482
0.430274	30811.97776
0.479248	32739.01768
0.52603	34324.02237
0.570626	35563.28471
0.613394	36477.76615
0.654947	37108.39439
0.696035	37509.74547
0.737436	37743.00462
0.779847	37869.09
0.823812	37942.69663
0.869678	38007.80595
0.917581	38094.95184
0.967464	38220.27911
1.019106	38386.21351
1.072174	38583.4078
1.126264	38793.54807
1.180951	38992.5954
1.235818	39154.08432
1.290484	39252.18136
1.344619	39264.29976
1.397953	39173.15151
1.450289	38968.18247
1.501502	38646.37666
1.551549	38212.43608
1.600469	37678.35238
1.648386	37062.39818
1.695499	36387.58782
1.742062	35679.6953
1.788365	34964.96765
1.834691	34267.72708
1.881279	33608.10044
1.928283	33000.1362
1.97574	32450.55378
2.023553	31958.31371
2.071483	31515.10054
2.119174	31106.68769
2.166187	30715.02184
2.212047	30320.74937
2.256306	29905.82965
2.298584	29455.85845
2.338621	28961.76636
2.376288	28420.65777
2.411592	27835.70038
2.444648	27215.137
2.47564	26570.6415
2.504771	25915.34937
2.532211	25261.93819
2.55806	24621.10421
2.582324	24000.6821
2.604918	23405.5042
2.625688	22837.92264
2.644448	22298.75961
2.661027	21788.3408
2.675312	21307.23257
2.687278	20856.35625
2.696994	20436.28876
2.704603	20045.75347
2.710276	19679.52413
2.714157	19326.16041
2.71629	18966.12483
2.71657	18570.86106
2.714705	18103.32648
2.71022	17520.2709
2.702496	16776.26553
2.690857	15829.15707
2.67467	14646.30921
2.653474	13210.75692
2.627094	11526.28855
2.595725	9620.5187
2.559978	7545.226742
2.520861	5373.588771
2.479705	3194.376416
2.43803	1103.665051
2.397378	-804.98903
2.359127	-2450.650305
2.324321	-3774.018628
2.293534	-4744.083231
2.266796	-5361.43536
2.243593	-5657.712688
2.222936	-5691.196724
2.2035	-5539.142226
2.183809	-5287.896953
2.162432	-5022.19375
2.138172	-4815.111802
2.110218	-4720.089952
2.078226	-4766.049446
2.042337	-4956.198048
2.003114	-5270.520084
1.961421	-5671.398865
1.918264	-6111.3585
1.874611	-6541.623987
1.831239	-6920.125287
1.788612	-7217.720566
1.746825	-7421.756397
1.70561	-7536.557316
1.664407	-7580.961435
1.622484	-7583.503791
1.579076	-7576.214327
1.533532	-7588.184429
1.485432	-7640.038416
1.434659	-7740.233683
1.381422	-7883.748379
1.326208	-8053.267134
1.269701	-8222.524919
1.212662	-8361.096542
1.155802	-8439.688816
1.099676	-8434.941316
1.044607	-8332.8742
0.990659	-8130.408798
0.937662	-7834.772067
0.885286	-7461.00613
0.833141	-7028.162193
0.780886	-6554.998131
0.728337	-6056.077349
0.67553	-5539.070074
0.62275	-5003.806398
0.570504	-4443.271412
0.519454	-3846.334634
0.470312	-3201.644203
0.423729	-2501.859861
0.380186	-1747.297535
0.339921	-948.134051
0.302902	-124.562577
0.268847	695.343326
0.237304	1479.871071
0.207758	2199.417309
0.179772	2832.822252
0.153114	3373.197066
0.127857	3832.163635
0.104439	4241.62557
0.083655	4652.546535
0.066595	5130.670042
0.054521	5749.599403
