13.16180168	12.60882049	11.29365844	11.97610224	12.36400261	13.79086304	12.28344111	12.45821465	12.24828933	12.10737281	12.7721929	10.9028857	11.83635958	12.59671273	13.48276145	12.62177174	12.79789933	12.74616211	12.02834945	12.49614818	12.71652476	12.86728067	13.06834438	11.90150992	11.65746526	12.79899799	13.18776631	13.8607385	12.12576538	12.26262307	12.80259839	12.39403223	12.86008235	12.04128269	13.11397956	12.53500528	12.50720434	13.25370384	13.70181857	13.66374843	13.09560121	12.29117646	12.75338416	13.02721209	12.31643323	12.1531011	12.41651519	12.03669134	13.15610185	11.89143772	13.83781821	13.20516361	13.81059935	12.76307826	12.63433942	13.50257973	12.90438531	12.1443408	12.18401911	12.27965881	13.15361101	12.60608649
12.7141445	12.93360474	10.93711962	11.62395422	12.21090514	13.03820936	12.20939037	11.82158738	11.66078804	10.7751127	12.7008968	11.04924372	12.31142387	12.34485068	11.78509576	12.0110517	12.3844189	12.21424668	12.28311663	11.72617268	11.76160317	11.8352349	12.41686109	12.76701774	11.85114389	11.88381484	12.77668583	11.64471456	12.33512703	12.34846473	11.01639206	11.91005924	12.65982009	11.11202032	12.41129552	11.87074561	11.87200058	13.2564704	13.21447609	12.88524182	13.13219993	10.43409504	11.14260317	13.26624451	11.70706595	11.61623243	13.30951515	11.24414218	12.42592813	12.46805874	11.72169443	12.70385542	11.83446746	12.44236747	11.8676052	13.01522655	12.64604981	11.50794663	12.60999979	12.02718661	12.73650476	11.96769459
12.25368463	12.54008807	10.61315867	11.4869632	11.69632151	12.56101103	11.99262771	11.34789814	11.1929624	10.32229301	12.37623291	10.63971043	12.00208276	11.99422394	11.51216821	11.82801546	12.05464417	12.00223311	12.16298877	11.23700227	11.32162515	11.41374226	12.05779124	12.39069799	11.731633	11.85547342	12.20572682	11.18464374	12.22088614	12.0662965	10.66113337	11.71959789	12.29623297	10.6542053	12.25475036	11.78497573	11.74817347	13.07096682	12.9183019	12.48562808	12.92515406	10.31021366	10.95637703	12.99770257	11.51455133	11.53060263	12.9220115	11.12206278	12.16432049	12.33233521	11.57385189	12.61208895	11.68952959	12.12953579	11.38023983	12.83685983	12.66397246	11.05323945	12.27237391	11.84098786	12.54661629	11.59510593
11.86037271	11.95694394	11.58534571	12.10904417	12.7296947	13.0977106	11.47433879	11.31313915	11.21230207	12.34439151	11.98282046	10.21192527	10.41542489	11.9480745	12.41094484	11.34692427	11.73119551	11.63571975	11.62806062	11.47333158	11.35793094	11.77086224	11.98901682	12.2001783	11.75805066	12.68705069	13.21242554	13.45746809	11.70146428	11.64989851	11.33100587	12.11782687	12.21350786	10.78482466	11.88516045	11.41029425	11.28942304	12.27065721	12.96268108	12.75482079	12.59863328	11.62968105	11.74794568	12.1252526	11.5088815	10.69549549	12.82540603	10.55421029	11.6592832	10.40916932	12.39907141	12.26024591	12.48645437	11.84063884	11.28417344	11.81472336	11.25922416	11.34930888	11.87787704	10.61430072	11.61978113	11.63621028
10.97672263	10.96766801	10.82193721	10.85650801	11.36243115	11.777701	11.53783719	12.54281078	11.57850073	11.21009945	10.69349218	11.0295551	10.9514547	11.21809179	11.39834925	10.81091869	11.97191643	11.64099479	11.57532987	10.5186918	10.64044189	11.23162051	10.96426353	10.18803688	11.09105198	11.26497313	12.3843903	12.52485475	11.63219627	11.61994593	11.73180692	11.26731481	10.59663461	12.09499469	11.93921581	10.60420016	10.59768461	11.80638754	11.31341281	11.59615867	12.06049731	10.92592	11.49131208	11.72640824	10.53257275	11.64229241	10.52129666	11.89350377	11.95802527	10.87086187	12.20893505	11.61620366	12.32077604	12.06292873	10.35121267	12.98261485	12.0279792	11.02095765	11.41846442	10.61695357	12.24296813	10.81001783
12.44343755	11.05700539	10.70870827	11.46572128	12.41183061	12.2521279	12.04284413	12.91745934	10.39567561	10.99996478	12.60657955	10.0871313	12.25381585	10.92863999	12.69649255	11.41793535	12.80552582	12.82674567	11.73318484	10.91346914	12.09433812	12.49974802	12.36695735	10.61853958	11.51312656	11.88252158	10.60468563	12.37717178	11.8311828	12.12297239	11.50932615	10.34934438	12.77316571	12.14236011	12.58378123	11.80745125	12.02088076	12.82676978	13.3110803	13.12949118	13.00998229	11.41299508	12.52336943	12.45957524	11.8525086	11.15507796	12.47564387	11.81027037	12.90627324	11.11511104	12.33521587	13.41550649	12.25585054	12.88587338	11.99884351	12.6822814	12.18445254	11.49613689	11.44735815	11.75939335	13.45412987	11.9442898
11.91029	10.58039284	10.33362633	10.47930151	12.17467996	11.72786729	11.79639659	12.1780003	10.35157146	11.0394392	12.01194091	10.28559156	11.51458462	10.89867507	12.25971276	11.83293102	12.30469213	11.88321699	11.2227285	11.44791682	11.89122406	11.49005923	11.08329316	10.37221483	11.01488966	11.35613214	10.94330601	13.27892073	11.92422518	11.18908863	11.71490446	10.05351527	11.58750151	11.95956551	12.09658175	11.76672973	11.85456552	12.66587327	13.23047702	12.69735748	12.42894569	11.68850988	11.83484234	11.87441084	11.02255854	11.05820317	12.18699785	11.97605881	12.18127304	10.4461037	12.11450003	12.84878919	12.29011356	12.62098984	11.62746777	12.07513859	11.18085555	11.37789375	10.96989911	11.04063131	12.628781	10.98003244
11.4478	        10.74368259	11.2678671	11.72737007	11.67833772	11.3564561	11.65921325	10.40562154	11.77604023	11.5210446	11.65718891	10.88805446	11.00941751	11.73771371	11.73623385	11.23759467	11.53655627	11.38231735	11.65671422	10.84937578	10.00348629	11.07076418	11.43745102	10.52381548	11.52580218	10.99949356	11.16453144	11.98678201	11.93771312	11.68945751	11.49588565	11.50349036	11.74857604	11.75917614	12.39473867	10.43667251	10.34471478	11.91822875	11.19608335	11.45216916	11.84595454	10.708101	11.30178413	12.24957458	10.67775928	11.60020154	11.52609875	11.44816019	11.29846215	10.71748579	12.15267937	11.66411444	12.46244637	12.3370898	10.07362773	12.53065659	11.7814893	10.8471778	11.10405977	10.58473471	12.06995402	10.45804769
12.77678951	11.9180377	10.71041368	12.09442208	12.13187625	13.28955929	11.46392474	11.54249143	11.93563146	11.3600755	12.76053128	10.20449167	10.53427496	11.95345805	11.30771523	11.63583373	12.38289619	12.03338514	11.16252269	11.68711372	11.77821424	11.87920128	12.8777416	11.68691682	11.68972338	12.64639389	12.74826544	13.78798773	11.53532214	11.91280373	12.72060018	12.24876035	12.34121894	11.10173529	12.32485771	11.82749502	12.01516629	12.75999971	13.0772891	13.19282198	12.78209546	12.03122649	12.03930035	12.29319967	11.87772029	11.53088789	12.60359389	11.38964478	12.41493259	11.2467495	13.21600632	12.67037658	12.55409745	11.97949129	11.91655453	12.90600367	12.12846199	9.959697717	11.51171253	10.88235356	12.18128972	11.51559824
12.22949552	12.28465267	10.35844055	11.58892597	11.70727746	12.62712915	11.63799462	12.64390745	10.57800872	10.72185598	12.22024587	9.928985351	11.89491926	11.48061048	11.97031947	11.64211457	12.22258002	12.19799623	12.13624465	11.58549463	11.66318849	11.39086756	12.16982362	11.44428094	11.60242658	11.91330794	12.589392	11.68063212	11.46771956	12.07649115	10.69026203	11.41687351	13.13708911	11.32220849	12.31535378	11.2203848	11.55681396	12.72473614	13.00108016	12.64682038	13.58729853	10.00187893	10.44156222	12.24188742	11.78548067	11.05079933	12.27269781	11.49807571	12.05376633	12.192124	11.93865064	12.38156869	11.90605175	12.23835285	10.90942166	12.29597967	12.81058597	11.26463805	12.07163672	11.78119576	12.52369583	11.08833787
