19	2	5000
1	2	10000
1	3	10000
1	4	27
1	5	36
1	6	17
1	7	11
1	8	24
1	9	31
1	10	44
1	11	40
1	12	30
1	13	20
1	14	25
1	15	21
1	16	21
1	17	18
1	18	27
1	19	36
2	3	10000
2	4	27
2	5	36
2	6	17
2	7	11
2	8	24
2	9	31
2	10	44
2	11	40
2	12	30
2	13	20
2	14	25
2	15	21
2	16	21
2	17	18
2	18	27
2	19	36
3	4	27
3	5	36
3	6	17
3	7	11
3	8	24
3	9	31
3	10	44
3	11	40
3	12	30
3	13	20
3	14	25
3	15	21
3	16	21
3	17	18
3	18	27
3	19	36
4	5	31
4	6	27
4	7	38
4	8	51
4	9	58
4	10	71
4	11	67
4	12	57
4	13	47
4	14	52
4	15	48
4	16	21
4	17	41
4	18	52
4	19	61
5	6	19
5	7	33
5	8	27
5	9	32
5	10	45
5	11	64
5	12	53
5	13	47
5	14	61
5	15	57
5	16	52
5	17	48
5	18	56
5	19	63
6	7	14
6	8	27
6	9	34
6	10	47
6	11	49
6	12	39
6	13	29
6	14	42
6	15	38
6	16	38
6	17	29
6	18	38
6	19	44
7	8	13
7	9	20
7	10	33
7	11	35
7	12	25
7	13	15
7	14	33
7	15	32
7	16	32
7	17	15
7	18	24
7	19	30
8	9	9
8	10	21
8	11	37
8	12	26
8	13	26
8	14	43
8	15	45
8	16	45
8	17	28
8	18	29
8	19	38
9	10	13
9	11	32
9	12	32
9	13	35
9	14	47
9	15	52
9	16	52
9	17	35
9	18	33
9	19	42
10	11	19
10	12	30
10	13	39
10	14	50
10	15	65
10	16	65
10	17	48
10	18	44
10	19	40
11	12	11
11	13	20
11	14	31
11	15	54
11	16	61
11	17	34
11	18	25
11	19	21
12	13	10
12	14	20
12	15	43
12	16	51
12	17	24
12	18	14
12	19	13
13	14	18
13	15	36
13	16	41
13	17	14
13	18	9
13	19	18
14	15	23
14	16	46
14	17	25
14	18	14
14	19	23
15	16	27
15	17	22
15	18	33
15	19	42
16	17	39
16	18	48
16	19	57
17	18	11
17	19	20
18	19	9
