22	2	1000
1	2	63
1	3	45
1	4	43
1	5	22
1	6	40
1	7	41
1	8	55
1	9	45
1	10	22
1	11	18
1	12	34
1	13	25
1	14	36
1	15	21
1	16	19
1	17	28
1	18	92
1	19	89
1	20	98
1	21	66
1	22	124
2	3	21
2	4	37
2	5	41
2	6	45
2	7	86
2	8	101
2	9	90
2	10	67
2	11	76
2	12	97
2	13	88
2	14	99
2	15	84
2	16	76
2	17	71
2	18	97
2	19	134
2	20	143
2	21	116
2	22	61
3	4	17
3	5	23
3	6	29
3	7	68
3	8	83
3	9	72
3	10	49
3	11	58
3	12	79
3	13	70
3	14	81
3	15	66
3	16	56
3	17	51
3	18	81
3	19	116
3	20	125
3	21	96
3	22	79
4	5	40
4	6	33
4	7	74
4	8	96
4	9	85
4	10	62
4	11	61
4	12	77
4	13	68
4	14	75
4	15	58
4	16	39
4	17	34
4	18	85
4	19	122
4	20	138
4	21	79
4	22	96
5	6	19
5	7	45
5	8	60
5	9	49
5	10	26
5	11	35
5	12	56
5	13	47
5	14	58
5	15	43
5	16	41
5	17	50
5	18	71
5	19	93
5	20	102
5	21	88
5	22	102
6	7	41
6	8	68
6	9	63
6	10	42
6	11	51
6	12	73
6	13	65
6	14	76
6	15	61
6	16	59
6	17	67
6	18	52
6	19	89
6	20	116
6	21	106
6	22	106
7	8	27
7	9	22
7	10	19
7	11	32
7	12	39
7	13	49
7	14	60
7	15	61
7	16	60
7	17	69
7	18	70
7	19	48
7	20	75
7	21	107
7	22	147
8	9	18
8	10	34
8	11	37
8	12	44
8	13	55
8	14	66
8	15	73
8	16	74
8	17	83
8	18	85
8	19	44
8	20	58
8	21	121
8	22	162
9	10	23
9	11	30
9	12	26
9	13	37
9	14	48
9	15	57
9	16	64
9	17	73
9	18	92
9	19	59
9	20	53
9	21	109
9	22	151
10	11	13
10	12	34
10	13	30
10	14	41
10	15	42
10	16	41
10	17	50
10	18	89
10	19	67
10	20	76
10	21	88
10	22	128
11	12	22
11	13	22
11	14	31
11	15	36
11	16	37
11	17	46
11	18	102
11	19	80
11	20	83
11	21	84
11	22	137
12	13	16
12	14	24
12	15	36
12	16	46
12	17	58
12	18	109
12	19	85
12	20	66
12	21	88
12	22	158
13	14	11
13	15	20
13	16	30
13	17	42
13	18	117
13	19	96
13	20	82
13	21	72
13	22	149
14	15	17
14	16	36
14	17	48
14	18	128
14	19	107
14	20	79
14	21	65
14	22	160
15	16	19
15	17	31
15	18	113
15	19	109
15	20	96
15	21	52
15	22	145
16	17	13
16	18	111
16	19	108
16	20	112
16	21	47
16	22	135
17	18	119
17	19	117
17	20	124
17	21	45
17	22	130
18	19	62
18	20	116
18	21	158
18	22	107
19	20	54
19	21	155
19	22	169
20	21	133
20	22	204
21	22	119
